index,sample_id,question,gold,pred,exact_match,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
70,5aba7cfe554299232ef4a2fd,The 2017–18 Wigan Athletic F.C. season will be a year in which the team competes in the league cup known as what for sponsorship reasons?,"[""Carabao Cup""]",Carabao Cup,1,[],"[""2017–18 Wigan Athletic F.C. season"", ""EFL Cup""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/070_5aba7cfe554299232ef4a2fd
71,5ae5aba0554299546bf82f17,"Which of Tara Strong major voice role in animated series is an American animated television series based on the DC Comics fictional superhero team, the ""Teen Titans""?","[""Teen Titans Go!""]",Raven,0,[],"[""Tara Strong"", ""Teen Titans Go! (TV series)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/071_5ae5aba0554299546bf82f17
72,5ae1f4cb554299234fd0436d,What is the inhabitant of the city where  122nd SS-Standarte was formed in2014,"[""276,170 inhabitants""]",No such SS-Standarte was formed in 2014; the SS was dissolved in 1945,0,[],"[""122nd SS-Standarte"", ""Strasbourg""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/072_5ae1f4cb554299234fd0436d
73,5ae7e1fc55429952e35ea9cc,What color clothing do people of the Netherlands wear during Oranjegekte or to celebrate the national holiday Koningsdag?,"[""orange""]",Orange,1,[],"[""Oranjegekte"", ""Koningsdag""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/073_5ae7e1fc55429952e35ea9cc
74,5ae37c765542992f92d822d4,"What was the name of the 1996 loose adaptation of William Shakespeare's ""Romeo & Juliet"" written by James Gunn?","[""Tromeo and Juliet""]",Tromeo and Juliet,1,[],"[""James Gunn"", ""Tromeo and Juliet""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/074_5ae37c765542992f92d822d4
75,5ae33c4d5542992f92d82262,Robert Suettinger was the national intelligence officer under which former Governor of Arkansas?,"[""William Jefferson Clinton""]",Bill Clinton,0,[],"[""Robert Suettinger"", ""Bill Clinton""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/075_5ae33c4d5542992f92d82262
76,5a77cb335542997042120b3a,What American professional Hawaiian surfer born 18 October 1992 won the Rip Curl Pro Portugal?,"[""John John Florence""]",Carissa Moore,0,[],"[""MEO Rip Curl Pro Portugal"", ""John John Florence""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/076_5a77cb335542997042120b3a
77,5a8979f4554299669944a52e,What is the middle name of the actress who plays Bobbi Bacha in Suburban Madness?,"[""Ann""]",Elizabeth,0,[],"[""Bobbi Bacha"", ""Sela Ward""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/077_5a8979f4554299669944a52e
78,5a713ea95542994082a3e6e4,Alvaro Mexia had a diplomatic mission with which tribe of indigenous people?,"[""Apalachees""]",Ais,0,[],"[""Alvaro Mexia"", ""Indigenous peoples of Florida""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/078_5a713ea95542994082a3e6e4
79,5a78bd9b554299078472774a,What nationality were social anthropologists Alfred Gell and Edmund Leach?,"[""British""]",British,1,[],"[""Alfred Gell"", ""Edmund Leach""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/079_5a78bd9b554299078472774a
80,5a7625e8554299109176e66a,In which year was the King who made the 1925 Birthday Honours born?,"[""1865""]",1865,1,[],"[""1925 Birthday Honours"", ""George V""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/080_5a7625e8554299109176e66a
81,5ae2dd2055429928c423950d,"What is the county seat of the county where East Lempster, New Hampshire is located?","[""Newport""]",Newport,1,[],"[""East Lempster, New Hampshire"", ""Sullivan County, New Hampshire""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/081_5ae2dd2055429928c423950d
82,5abdf12255429976d4830a2f,The Album Against the Wind was the 11th Album of a Rock singer Robert C Seger born may 6 1945. What was the Rock singers stage name ?,"[""Bob Seger""]",Bob Seger,1,[],"[""Against the Wind (album)"", ""Bob Seger""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/082_5abdf12255429976d4830a2f
83,5a88658955429938390d3f47,Rostker v. Goldberg held that the practice of what way of filling armed forces vacancies was consitutional?,"[""Conscription""]",male-only military draft registration,0,[],"[""Rostker v. Goldberg"", ""Conscription in the United States""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/083_5a88658955429938390d3f47
84,5a86ebac55429960ec39b6d6,"Handi-Snacks are a snack food product line sold by what American multinational confectionery, food, and beverage company that is based in Illinois?","[""Mondelez International, Inc.""]",Mondelez International,0,[],"[""Handi-Snacks"", ""Mondelez International""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/084_5a86ebac55429960ec39b6d6
85,5aba5d2e55429901930fa799,"What was the name of a woman from the book titled ""Their Lives: The Women Targeted by the Clinton Machine "" and was also a former white house intern?","[""Monica Lewinsky""]",Monica Lewinsky,1,[],"[""Their Lives"", ""Monica Lewinsky""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/085_5aba5d2e55429901930fa799
86,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","[""April 1, 1949""]","July 22, 1964",0,[],"[""Trump campaign–Russian meeting"", ""Paul Manafort""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/086_5ae5736e5542990ba0bbb2b3
87,5ae005b555429942ec259bec,"In what year was the novel that Lourenço Mutarelli based ""Nina"" on based first published?","[""1866""]",1959,0,[],"[""Lourenço Mutarelli"", ""Crime and Punishment""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/087_5ae005b555429942ec259bec
88,5a7759fc5542993569682d60,Where are Teide National Park and Garajonay National Park located?,"[""Canary Islands, Spain""]","Teide National Park is located on Tenerife in the Canary Islands, Spain, and Garajonay National Park is located on La Gomera in the Canary Islands, Spain",0,[],"[""Teide National Park"", ""Garajonay National Park""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/088_5a7759fc5542993569682d60
89,5a835478554299123d8c20ed,How many copies of Roald Dahl's variation on a popular anecdote sold?,"[""250 million""]",Unknown,0,[],"[""Mrs. Bixby and the Colonel's Coat"", ""Roald Dahl""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/089_5a835478554299123d8c20ed
90,5aba749055429901930fa7d8,What occupation do Chris Menges and Aram Avakian share?,"[""director""]",film director,0,[],"[""Aram Avakian"", ""Chris Menges""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/090_5aba749055429901930fa7d8
91,5abfb3425542990832d3a1c0,Andrew Jaspan was the co-founder of what not-for-profit media outlet?,"[""The Conversation""]",The Conversation,1,[],"[""Andrew Jaspan"", ""The Conversation (website)""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/091_5abfb3425542990832d3a1c0
92,5ac3165c5542995ef918c10a,Which American film director hosted the 18th Independent Spirit Awards in 2002?,"[""John Waters""]",Quentin Tarantino,0,[],"[""18th Independent Spirit Awards"", ""John Waters""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/092_5ac3165c5542995ef918c10a
93,5ae53b545542990ba0bbb23c,Where does the hotel and casino located in which Bill Cosby's third album was recorded?,"[""Las Vegas Strip in Paradise""]",Las Vegas,0,[],"[""Why Is There Air?"", ""Flamingo Las Vegas""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/093_5ae53b545542990ba0bbb23c
94,5ae224da554299234fd043ee,Do the drinks Gibson and Zurracapote both contain gin?,"[""no""]",No,1,[],"[""Gibson (cocktail)"", ""Zurracapote""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/094_5ae224da554299234fd043ee
95,5ae2b770554299495565db0f,"In what month is the annual documentary film festival, that is presented by the fortnightly published British journal of literary essays, held?","[""March and April""]",October,0,[],"[""London International Documentary Festival"", ""London Review of Books""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/095_5ae2b770554299495565db0f
96,5a80b3a9554299485f5986cc,Tysons Galleria is located in what county?,"[""Fairfax County""]",Fairfax County,1,[],"[""McLean, Virginia"", ""Tysons Galleria""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/096_5a80b3a9554299485f5986cc
97,5a8e0a005542995085b373a1,Bordan Tkachuk was the CEO of a company that provides what sort of products?,"[""IT products and services""]",enterprise software,0,[],"[""Bordan Tkachuk"", ""Viglen""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/097_5a8e0a005542995085b373a1
98,5ac1b8ee5542994d76dccedc,"Which filmmaker was known for animation, Lev Yilmaz or Pamela B. Green?","[""Levni Yilmaz""]",Pamela B. Green,0,[],"[""Lev Yilmaz"", ""Pamela B. Green""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/098_5ac1b8ee5542994d76dccedc
99,5adccd795542990d50227d2c,In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?,"[""Beijing""]",Beijing,1,[],"[""Moroccan Ambassador to China"", ""Rabat""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/099_5adccd795542990d50227d2c
100,5a84c4135542994c784dda31,Are Yingkou and Fuding the same level of city?,"[""no""]",No,1,[],"[""Yingkou"", ""Fuding""]",0,0,closed_book,False,stop,,primary,api=chat_completions,outputs/hotpot_closed_book_qwen_api_20260501_163900_closed_book_qwen-plus_tok1200_n100/runs/100_5a84c4135542994c784dda31
