index,sample_id,question,gold,pred,exact_match,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
41,5a7a0e1e5542990783324e1a,Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?,"[""Scotch Collie""]",Scotch Collie,1,"[""Scotch Collie"", ""English Setter"", ""Florence Nagle"", ""Viol"", ""Feist (dog)"", ""Collie"", ""Teddy Roosevelt Terrier"", ""Toy Manchester Terrier"", ""Russkiy Toy"", ""Manchester Terrier""]","[""Manchester Terrier"", ""Scotch Collie""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/041_5a7a0e1e5542990783324e1a
42,5a74106b55429979e288289e,Where is the company that Sachin Warrier worked for as a software engineer headquartered?,"[""Mumbai""]","Mumbai, Maharashtra",0,"[""William Connolley"", ""Tata Consultancy Services"", ""Alec Muffett"", ""Muthuchippi Poloru"", ""Sachin Warrier"", ""Wes McKinney"", ""Sachin Bansal"", ""Lead programmer"", ""Kanave Kalayathe"", ""Divya S. Menon""]","[""Sachin Warrier"", ""Tata Consultancy Services""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/042_5a74106b55429979e288289e
43,5a79311755429970f5fffe67,"A Japanese manga series based on a 16 year old high school student Ichitaka Seto, is written and illustrated by someone born in what year?","[""1962""]",1962,1,"[""I&quot;s"", ""The Kindaichi Case Files"", ""My Bride is a Mermaid"", ""Clear Skies!"", ""Silver Spoon (manga)"", ""Neuro: Supernatural Detective"", ""Haven't You Heard? I'm Sakamoto"", ""Masakazu Katsura"", ""Manga Bible (series)"", ""The Prince of Tennis""]","[""Masakazu Katsura"", ""I&quot;s""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/043_5a79311755429970f5fffe67
44,5ab2d3df554299194fa9352c,The battle in which Giuseppe Arimondi lost his life secured what for Ethiopia?,"[""sovereignty""]",Ethiopian sovereignty,0,"[""Giuseppe Arimondi"", ""Battle of Adwa"", ""Herbert S. Lewis"", ""Second Battle of Agordat"", ""First Italo-Ethiopian War"", ""P'ent'ay"", ""Ephigenia of Ethiopia"", ""Ethiopia–Japan relations"", ""Treaty of Addis Ababa"", ""Outline of Ethiopia""]","[""Giuseppe Arimondi"", ""Battle of Adwa""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/044_5ab2d3df554299194fa9352c
45,5a760ab65542994ccc918697,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,"[""Nelson Rockefeller""]",Nelson Rockefeller,1,"[""Alfred Balk"", ""Gordon Johndroe"", ""Gerald Ford"", ""Executive Order 10925"", ""Nelson Rockefeller"", ""Cynthia Hogan"", ""Jim Lentz"", ""Gore-Chernomyrdin Commission"", ""Robert Nyce"", ""President pro tempore of the United States Senate""]","[""Alfred Balk"", ""Nelson Rockefeller""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/045_5a760ab65542994ccc918697
46,5a7d54165542995f4f402256,"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?","[""Yellowcraig""]",Yellowcraig,1,"[""Dirleton Castle"", ""Yellowcraigs"", ""Lothian and Borders"", ""Scottish Borders"", ""Dirleton Kirk"", ""Dirleton"", ""St. Mary's Priory (Lothian)"", ""Lord Haliburton of Dirleton"", ""Haddington, East Lothian"", ""John Home Robertson""]","[""Yellowcraigs"", ""Dirleton Castle""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/046_5a7d54165542995f4f402256
47,5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,"[""Phil Spector""]",Phil Spector,1,"[""To Know Him Is to Love Him"", ""Mono Masters"", ""Back to Mono (1958–1969)"", ""Nashville Rebel (box set)"", ""The Doors: Vinyl Box Set"", ""Led Zeppelin Boxed Set 2"", ""Trash Box"", ""Chrome, Smoke &amp; BBQ"", ""Live in Japan (John Coltrane album)"", ""Radiohead Box Set""]","[""Back to Mono (1958–1969)"", ""To Know Him Is to Love Him""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/047_5ab859a955429934fafe6d7b
48,5add61d65542995b365fab21,What type of forum did a former Soviet statesman initiate?,"[""Organizations could come together to address global issues""]",A forum for Nobel Peace Laureates to address global issues and support peace and human well-being,0,"[""Mikhail Gorbachev"", ""David Waksberg"", ""World Summit of Nobel Peace Laureates"", ""MS Excelsior Neptune"", ""Andrei Kirilenko (politician)"", ""Mikhail Suslov"", ""Nikolai Podgorny"", ""Ephraim Sklyansky"", ""Sergo Mikoyan"", ""Anastas Mikoyan""]","[""World Summit of Nobel Peace Laureates"", ""Mikhail Gorbachev""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/048_5add61d65542995b365fab21
49,5a8e068b5542995085b37384,Are Ferocactus and Silene both types of plant?,"[""yes""]",Yes,1,"[""Silene menziesii"", ""Ferocactus"", ""Sex determination in Silene"", ""Silene suksdorfii"", ""Silene conoidea"", ""Silene"", ""Silene stenophylla"", ""Silene tomentosa"", ""Silene antirrhina"", ""Silene latifolia""]","[""Ferocactus"", ""Silene""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/049_5a8e068b5542995085b37384
50,5abbf698554299114383a0b5,Which British first-generation jet-powered medium bomber was used in the South West Pacific theatre of World War II?,"[""English Electric Canberra""]",None,0,"[""English Electric Canberra"", ""Tupolev Tu-12"", ""Savoia-Marchetti SM.79"", ""South West Pacific Area (command)"", ""Edwin A. Doss"", ""South West Pacific theatre of World War II"", ""No. 12 Squadron RAAF"", ""Asiatic-Pacific Theater"", ""Coastwatchers"", ""No. 2 Squadron RAAF""]","[""No. 2 Squadron RAAF"", ""English Electric Canberra""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/050_5abbf698554299114383a0b5
51,5a8e1027554299653c1aa15f,Which year and which conference was the 14th season for this conference as part of the NCAA Division that the Colorado Buffaloes played in with a record of 2-6 in conference play?,"[""2009 Big 12 Conference""]",2009 Big 12 Conference,1,"[""2009 Big 12 Conference football season"", ""2009 Colorado Buffaloes football team"", ""2011 Colorado Buffaloes football team"", ""2014–15 Colorado Buffaloes men's basketball team"", ""1989 Colorado Buffaloes football team"", ""2012 Colorado Buffaloes football team"", ""2015–16 Colorado Buffaloes men's basketball team"", ""2014 Colorado Buffaloes football team"", ""2015 Colorado Buffaloes football team"", ""2016–17 Colorado Buffaloes men's basketball team""]","[""2009 Colorado Buffaloes football team"", ""2009 Big 12 Conference football season""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/051_5a8e1027554299653c1aa15f
52,5ab84bf555429916710eb01f,In 1991 Euromarché was bought by a chain that operated how any hypermarkets at the end of 2016?,"[""1,462""]","1,462",1,"[""Euromarché"", ""Carrefour"", ""Lewis's"", ""Holiday Inn Lake Buena Vista Downtown"", ""SavaCentre"", ""Selver"", ""Uno-X"", ""John A. Brown (department store)"", ""Tesco Extra"", ""Tazweed Center""]","[""Euromarché"", ""Carrefour""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/052_5ab84bf555429916710eb01f
53,5a77724455429972597f153e,What race track in the midwest hosts a 500 mile race eavery May?,"[""Indianapolis Motor Speedway""]",Indianapolis Motor Speedway,1,"[""Carolina Dodge Dealers 400"", ""1957 Indianapolis 500"", ""Orange County Fair Speedway"", ""Allison Transmission"", ""Louis Schwitzer Award"", ""Subway 400"", ""Lean Horse Ultramarathon"", ""1964 Armstrong 500"", ""Johnny Rutherford"", ""Indianapolis Motor Speedway""]","[""1957 Indianapolis 500"", ""Indianapolis Motor Speedway""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/053_5a77724455429972597f153e
54,5a87c13f5542996e4f30890c,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?","[""Rome""]",Rome,1,"[""Franco Corelli"", ""Tosca (1956 film)"", ""La Bohème (1988 film)"", ""La fanciulla del West"", ""Gianni Schicchi"", ""O mio babbino caro"", ""Ron Bottcher"", ""Cesira Ferrani"", ""Festival Puccini"", ""Jacopo Puccini""]","[""Tosca (1956 film)"", ""Franco Corelli""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/054_5a87c13f5542996e4f30890c
55,5ab96ab755429970cfb8eacd,"Ellie Goulding worked with what other writers on her third studio album, Delirium?","[""Max Martin, Savan Kotecha and Ilya Salmanzadeh""]","Max Martin, Savan Kotecha, Ilya Salmanzadeh, Tove Lo, Ali Payami, and The Invisible Men",0,"[""Halcyon (album)"", ""List of songs recorded by Ellie Goulding"", ""On My Mind (Ellie Goulding song)"", ""Army (Ellie Goulding song)"", ""Delirium World Tour"", ""Something in the Way You Move"", ""Delirium (Ellie Goulding album)"", ""Outside (Calvin Harris song)"", ""Love Me like You Do"", ""Flashlight (DJ Fresh song)""]","[""Delirium (Ellie Goulding album)"", ""On My Mind (Ellie Goulding song)""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/055_5ab96ab755429970cfb8eacd
56,5a8a43eb5542996c9b8d5e82,Which Australian city founded in 1838 contains a boarding school opened by a Prime Minister of Australia and named after a school in London of the same name.,"[""Marion, South Australia""]",Adelaide,0,"[""Westminster School, Adelaide"", ""PNG solution"", ""Grace Church School"", ""Concho Indian Boarding School"", ""Sainik School Balachadi, Jamnagar"", ""Marion, South Australia"", ""Cotter High School (Winona, Minnesota)"", ""Princeton High School (Illinois)"", ""Vishwajyoti Higher Secondary School"", ""Grennaskolan""]","[""Westminster School, Adelaide"", ""Marion, South Australia""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/056_5a8a43eb5542996c9b8d5e82
57,5ae73acb5542991e8301cc07,D1NZ is a series based on what oversteering technique?,"[""Drifting""]",drifting,1,"[""D1NZ"", ""List of The Office (U.S. TV series) characters"", ""Raaz Pichhle Janam Ka"", ""Drifting (motorsport)"", ""Night School: the Web Series"", ""Rising Star (France)"", ""Iron Man (TV series)"", ""Ripley's Believe It or Not! (TV series)"", ""Raimund Harmstorf"", ""Katri, Girl of the Meadows""]","[""D1NZ"", ""Drifting (motorsport)""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/057_5ae73acb5542991e8301cc07
58,5a7320565542991f9a20c61d,who is younger Keith Bostic or Jerry Glanville ?,"[""Keith Bostic""]",Keith Bostic is younger than Jerry Glanville,0,"[""Keith Bostic (American football)"", ""Keith Bostic"", ""Ken Herock"", ""1987 Pittsburgh Steelers season"", ""1989 Houston Oilers season"", ""Lucky to Be Alive (Confederate Railroad album)"", ""Mouse Davis"", ""Jerry Glanville"", ""Portland State Vikings football under Jerry Glanville"", ""1990 Atlanta Falcons season""]","[""Keith Bostic (American football)"", ""Jerry Glanville""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/058_5a7320565542991f9a20c61d
59,5ae32e125542991a06ce9946,"According to the 2001 census, what was the population of the city in which Kirton End is located?","[""35,124""]","35,124",1,"[""Parkridge, Saskatoon"", ""Sauce Viejo, Argentina"", ""Kirton, Nottinghamshire"", ""Borough of Berwick-upon-Tweed"", ""Kirton End"", ""Kirton, Suffolk"", ""Urbanisation in India"", ""Willoughton"", ""2001 Bangladesh census"", ""Boston, Lincolnshire""]","[""Kirton End"", ""Boston, Lincolnshire""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/059_5ae32e125542991a06ce9946
60,5adc53f75542996e6852530a,Are both Cypress and Ajuga genera?,"[""no""]",No,1,"[""Libocedrus"", ""Ajugeae"", ""Cedrol"", ""Ajuga"", ""Fokienia"", ""Cupressus"", ""Pilgerodendron"", ""Cypress-pine"", ""Frenchman Formation"", ""Cypress""]","[""Cypress"", ""Ajuga""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/060_5adc53f75542996e6852530a
61,5a8b20335542996c9b8d5fb3,What distinction is held by the former NBA player who was a member of the Charlotte Hornets during their 1992-93 season and was head coach for the WNBA team Charlotte Sting?,"[""shortest player ever to play in the National Basketball Association""]",The shortest player ever to play in the NBA,0,"[""Charlotte Hornets"", ""Muggsy Bogues"", ""Ayana Walker"", ""1992–93 Charlotte Hornets season"", ""List of Texas Tech Lady Raiders in the WNBA Draft"", ""2014–15 Charlotte Hornets season"", ""Charlotte Hornets draft history"", ""2003 WNBA season"", ""List of Charlotte Hornets seasons"", ""Charlotte Hornets all-time roster""]","[""1992–93 Charlotte Hornets season"", ""Muggsy Bogues""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/061_5a8b20335542996c9b8d5fb3
62,5a85fb085542994775f606de,What is the name of the executive producer of the film that has a score composed by Jerry Goldsmith?,"[""Ronald Shusett""]",Steven Spielberg,0,"[""Legend (film score)"", ""Alien (film)"", ""Alien (soundtrack)"", ""Christus Apollo"", ""Innerspace"", ""Lionheart (1987 film)"", ""L.A. Confidential (soundtrack)"", ""Total Recall (1990 film)"", ""Aliens (soundtrack)"", ""Mulan (soundtrack)""]","[""Alien (soundtrack)"", ""Alien (film)""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/062_5a85fb085542994775f606de
63,5a7be2595542997c3ec972ac,"Who was born earlier, Emma Bull or Virginia Woolf?","[""Adeline Virginia Woolf""]",Virginia Woolf,0,"[""Emma Bull"", ""The Mark on the Wall"", ""Virginia Woolf"", ""Freshwater (opera)"", ""Jane Marcus"", ""Me! I'm Afraid of Virginia Woolf"", ""Moments of Being"", ""Jane de Gay"", ""The Duchess and the Jeweller"", ""Orlando: A Biography""]","[""Emma Bull"", ""Virginia Woolf""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/063_5a7be2595542997c3ec972ac
64,5a77152355429966f1a36c2e,What was the Roud Folk Song Index of the nursery rhyme inspiring What Are Little Girls Made Of?,"[""821""]",821,1,"[""What Are Little Girls Made Of?"", ""What Are Little Boys Made Of?"", ""Tweedledum and Tweedledee"", ""A Wise Old Owl"", ""Three Little Kittens"", ""Billy Boy"", ""Pretty Little Dutch Girl"", ""Aiken Drum"", ""Did You Ever See a Lassie?"", ""Row, Row, Row Your Boat""]","[""What Are Little Girls Made Of?"", ""What Are Little Boys Made Of?""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/064_5a77152355429966f1a36c2e
65,5a8f4c8d554299458435d5a3,Scott Parkin has been a vocal critic of Exxonmobil and another corporation that has operations in how many countries ?,"[""more than 70 countries""]",70,0,"[""Scott Parkin"", ""Yvonne Ridley"", ""Halliburton"", ""Exxon"", ""Mobil Producing Nigeria"", ""PRX-07034"", ""Oregon and Transcontinental Company"", ""Corporate synergy"", ""Religious Technology Center"", ""Dummy corporation""]","[""Scott Parkin"", ""Halliburton""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/065_5a8f4c8d554299458435d5a3
66,5a80840f554299485f59863b,What WB supernatrual drama series was Jawbreaker star Rose Mcgowan best known for being in?,"[""Charmed""]",Charmed,1,"[""Kay Tagal Kang Hinintay"", ""Safe Harbor (TV series)"", ""Rose McGowan"", ""Jawbreaker (film)"", ""Kerr Smith"", ""List of Charmed characters"", ""Sarah Drew"", ""Charmed"", ""Charmed (season 4)"", ""Power of Three (Charmed)""]","[""Jawbreaker (film)"", ""Rose McGowan""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/066_5a80840f554299485f59863b
67,5a8361b65542992ef85e22a0,Vince Phillips held a junior welterweight title by an organization recognized by what larger Hall of Fame?,"[""International Boxing Hall of Fame""]",International Boxing Hall of Fame,1,"[""International Boxing Federation"", ""Vince Phillips"", ""Bunny Grant"", ""Zab Judah"", ""Jeff Malcolm"", ""Andrew Murray (Guyanese boxer)"", ""Lawrence Austin"", ""Ralph Charles"", ""Fatai Onikeke"", ""Julian Holland (boxer)""]","[""Vince Phillips"", ""International Boxing Federation""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/067_5a8361b65542992ef85e22a0
68,5ae7ba7a5542993210983f12,"What is the name of the singer who's song was released as the lead single from the album ""Confessions"", and that had popular song stuck behind for eight consecutive weeks?","[""Usher""]",Usher,1,"[""Can't Touch It"", ""Stay (Sugarland song)"", ""Yeah! (Usher song)"", ""I Don't Wanna Know"", ""U Know What's Up"", ""No One (Alicia Keys song)"", ""Feel Good Inc."", ""Billy Ray Cyrus discography"", ""Stay (Shakespears Sister song)"", ""My Fair Lady (Broadway cast recording)""]","[""I Don't Wanna Know"", ""Yeah! (Usher song)""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/068_5ae7ba7a5542993210983f12
69,5ac2acff55429921a00ab02b,who is the younger brother of The episode guest stars of The Hard Easy,"[""Bill Murray""]",Bill Murray,1,"[""The Hard Easy (Adventure Time)"", ""The Hard Easy (film)"", ""Evicted!"", ""Roy's Wedding"", ""Brother from Another Series"", ""The Farm (The Office)"", ""Web Weirdos"", ""Moving On (The Office)"", ""Andy's Ancestry"", ""Brian Doyle-Murray""]","[""The Hard Easy (Adventure Time)"", ""Brian Doyle-Murray""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/069_5ac2acff55429921a00ab02b
70,5aba7cfe554299232ef4a2fd,The 2017–18 Wigan Athletic F.C. season will be a year in which the team competes in the league cup known as what for sponsorship reasons?,"[""Carabao Cup""]",Carabao Cup,1,"[""2017–18 Wigan Athletic F.C. season"", ""EFL Cup"", ""Springfield Park (Wigan)"", ""Trinidad and Tobago League Cup"", ""Nick Powell"", ""List of Wigan Borough F.C. players"", ""1979–80 Wigan Athletic F.C. season"", ""1978–79 Wigan Athletic F.C. season"", ""2006–07 Wigan Athletic F.C. season"", ""2007–08 Wigan Athletic F.C. season""]","[""2017–18 Wigan Athletic F.C. season"", ""EFL Cup""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/070_5aba7cfe554299232ef4a2fd
71,5ae5aba0554299546bf82f17,"Which of Tara Strong major voice role in animated series is an American animated television series based on the DC Comics fictional superhero team, the ""Teen Titans""?","[""Teen Titans Go!""]",Teen Titans,0,"[""List of Teen Titans Go! episodes"", ""Teen Titans Go! (TV series)"", ""Tara Strong"", ""Tara Strong filmography"", ""Teen Titans: Trouble in Tokyo"", ""List of Teen Titans episodes"", ""Teen Titans (season 4)"", ""Teen Titans (season 1)"", ""Teen Titans"", ""Roy Harper (comics)""]","[""Tara Strong"", ""Teen Titans Go! (TV series)""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/071_5ae5aba0554299546bf82f17
72,5ae1f4cb554299234fd0436d,What is the inhabitant of the city where  122nd SS-Standarte was formed in2014,"[""276,170 inhabitants""]","276,170",0,"[""122nd SS-Standarte"", ""Strasbourg"", ""122nd Division (Imperial Japanese Army)"", ""122nd Infantry Regiment (United States)"", ""122d Fighter Squadron"", ""122nd Hydroplane Liaison Squadron"", ""122nd Fighter Aviation Squadron"", ""122nd Ohio Infantry"", ""122nd (Muskoka) Battalion, CEF"", ""122nd Division""]","[""122nd SS-Standarte"", ""Strasbourg""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/072_5ae1f4cb554299234fd0436d
73,5ae7e1fc55429952e35ea9cc,What color clothing do people of the Netherlands wear during Oranjegekte or to celebrate the national holiday Koningsdag?,"[""orange""]",orange,1,"[""Oranjegekte"", ""Christmas in the Basque Country"", ""Jounen Kwéyòl"", ""Queen's Day (disambiguation)"", ""White Sunday"", ""Koningsdag"", ""Children's Day (Japan)"", ""Garifuna Settlement Day"", ""The Eighth (United States)"", ""Saint-Jean-Baptiste Day""]","[""Oranjegekte"", ""Koningsdag""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/073_5ae7e1fc55429952e35ea9cc
74,5ae37c765542992f92d822d4,"What was the name of the 1996 loose adaptation of William Shakespeare's ""Romeo & Juliet"" written by James Gunn?","[""Tromeo and Juliet""]",Tromeo and Juliet,1,"[""Tromeo and Juliet"", ""Romeo + Juliet"", ""List of Romeo × Juliet episodes"", ""A rose by any other name would smell as sweet"", ""James Gunn's PG Porn"", ""James Gunn"", ""Romeo × Juliet"", ""The Tragedy of Romeo and Juliet (film)"", ""Romeo and Juliet on screen"", ""Romeo""]","[""James Gunn"", ""Tromeo and Juliet""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/074_5ae37c765542992f92d822d4
75,5ae33c4d5542992f92d82262,Robert Suettinger was the national intelligence officer under which former Governor of Arkansas?,"[""William Jefferson Clinton""]",Bill Clinton,0,"[""Robert Suettinger"", ""Bill Clinton"", ""Director of the Defense Intelligence Agency"", ""National Intelligence Cross"", ""Ground Intelligence Officer"", ""National Intelligence Medal of Achievement"", ""National Intelligence Reform Medal"", ""National Intelligence Board"", ""National Intelligence Estimate"", ""National Intelligence Superior Service Medal""]","[""Robert Suettinger"", ""Bill Clinton""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/075_5ae33c4d5542992f92d82262
76,5a77cb335542997042120b3a,What American professional Hawaiian surfer born 18 October 1992 won the Rip Curl Pro Portugal?,"[""John John Florence""]",John John Florence,1,"[""John John Florence"", ""Coco Ho"", ""MEO Rip Curl Pro Portugal"", ""Andy Irons"", ""Barton Lynch"", ""Moche Rip Curl Pro Portugal 2014"", ""Moche Rip Curl Pro Portugal 2015"", ""MEO Rip Curl Pro Portugal 2016"", ""MEO Rip Curl Pro Portugal 2017"", ""Supertubos""]","[""MEO Rip Curl Pro Portugal"", ""John John Florence""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/076_5a77cb335542997042120b3a
77,5a8979f4554299669944a52e,What is the middle name of the actress who plays Bobbi Bacha in Suburban Madness?,"[""Ann""]",Ann,1,"[""Bobbi Bacha"", ""Suburban Madness"", ""Chris Funk"", ""Jeff Strabone"", ""Sela Ward"", ""Middle name"", ""Barend"", ""Latvian name"", ""Singh"", ""Marion Christopher Barry""]","[""Bobbi Bacha"", ""Sela Ward""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/077_5a8979f4554299669944a52e
78,5a713ea95542994082a3e6e4,Alvaro Mexia had a diplomatic mission with which tribe of indigenous people?,"[""Apalachees""]",Ais,0,"[""Alvaro Mexia"", ""Indigenous peoples of Florida"", ""Diplomatic mission"", ""United States Mission to the European Union"", ""Embassy of the United States, Nairobi"", ""List of diplomatic missions of Azerbaijan"", ""Embassy of China, London"", ""Diplomatic bag"", ""Head of mission"", ""High Commission of Australia, London""]","[""Alvaro Mexia"", ""Indigenous peoples of Florida""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/078_5a713ea95542994082a3e6e4
79,5a78bd9b554299078472774a,What nationality were social anthropologists Alfred Gell and Edmund Leach?,"[""British""]",British,1,"[""Alfred Gell"", ""Edmund Leach"", ""Coral Gardens and Their Magic"", ""Association of Social Anthropologists"", ""Social Anthropology (journal)"", ""Network Analysis and Ethnographic Problems"", ""Thomas Hylland Eriksen"", ""Participant observation"", ""Aleksandar Bošković"", ""Muted group theory""]","[""Alfred Gell"", ""Edmund Leach""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/079_5a78bd9b554299078472774a
80,5a7625e8554299109176e66a,In which year was the King who made the 1925 Birthday Honours born?,"[""1865""]",1865,1,"[""1925 Birthday Honours"", ""1951 Birthday Honours"", ""George V"", ""1965 Birthday Honours"", ""Birthday Honours"", ""2015 Birthday Honours"", ""2013 Birthday Honours"", ""2014 Birthday Honours"", ""2016 Birthday Honours"", ""2017 Birthday Honours""]","[""1925 Birthday Honours"", ""George V""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/080_5a7625e8554299109176e66a
