index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
32,2hop__744055_408817,Who is the lead singer of the band performing Bang Bang Rock & Roll?,"[""Eddie Argos""]",Eddie Argos,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Eddie Argos"", ""Bang Bang Rock & Roll"", ""Brown Eyed Girl"", ""Bang Bang!"", ""Bang Bang Kid"", ""Han dynasty"", ""Bang Bang You're Dead (play)"", ""Dust on the Bottle"", ""Scott Aukerman"", ""Ban Sam Ruen"", ""Bang Bon District"", ""Cheatty Cheatty Bang Bang"", ""Bang Bang You're Dead (film)"", ""Kevin Sussman"", ""Rama VII Bridge""]","[""Bang Bang Rock & Roll"", ""Eddie Argos""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/032_2hop__744055_408817
33,2hop__726717_610238,What is the network which National Cycle Route 57 is part of an example of?,"[""national cycling route network"", ""National cycling route network""]",National Cycle Network,0,0,0.571429,0.571429,0.0,0.571429,0.477688,0.0,0.0,0.0,0.512821,1,"[""National Cycle Route 57"", ""National Cycle Network"", ""Super Bowl LIII"", ""Circus Time"", ""Arkansas Highway 242"", ""N25 road (Ireland)"", ""Japan National Route 28"", ""Julien Dubuque Bridge"", ""Utah State Route 264"", ""National Route A012 (Argentina)"", ""René Wenzel"", ""N85 road (Ireland)"", ""2006 NCAA Division I Men's Basketball Tournament"", ""Wrestling at the 1984 Summer Olympics – Men's Greco-Roman 57 kg"", ""The Great King""]","[""National Cycle Route 57"", ""National Cycle Network""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/033_2hop__726717_610238
34,2hop__499577_617190,Who is the spouse of the child of Peter Andreas Heiberg?,"[""Johanne Luise Heiberg""]",Johan Ludvig Heiberg,0,0,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,1,"[""Eetookashoo Bay"", ""Johan Ludvig Heiberg (poet)"", ""Amundsen Icefall"", ""Hansen's problem"", ""Peter Morén"", ""The Crisis and a Crisis in the Life of an Actress"", ""André Duchesne"", ""A Little Bit of Love (Andreas Johnson song)"", ""Margareta von Ascheberg"", ""Villa Foscari"", ""Tyrion Lannister"", ""Lee Eddy"", ""Peter Ostrum"", ""Peter Shockey"", ""Peter Ostrum""]","[""The Crisis and a Crisis in the Life of an Actress"", ""Johan Ludvig Heiberg (poet)""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/034_2hop__499577_617190
35,2hop__685280_510757,The Unwinding author volunteered for which organisation?,"[""Peace Corps""]","None of the provided contexts mention that George Packer, the author of *The Unwinding*, volunteered for any organization",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Socialist Resistance of Kazakhstan"", ""The Unwinding"", ""PEN/Diamonstein-Spielvogel Award for the Art of the Essay"", ""Ragnar Søegaard"", ""European Central Bank"", ""Jean-Michel Boucheron (Charente politician)"", ""Margaret H. George"", ""Hector Bianciotti"", ""Cork (city)"", ""François Ponsard"", ""Barry Onouye"", ""Susan Evans McCloud"", ""F. A. Forbes"", ""Jean Terrasson"", ""Biplab Dasgupta""]","[""The Village of Waiting"", ""The Unwinding""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/035_2hop__685280_510757
36,2hop__341305_332933,What is the capital of the county that Pine Springs is located in?,"[""Van Horn""]",Van Horn,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Pine Springs, Texas"", ""Pine Mountain State Resort Park"", ""Amamoor Forest Reserve"", ""Culberson County-Allamoore Independent School District"", ""Kis-Küküllő County"", ""Naas River"", ""Darial, Pakistan"", ""Phulrraa"", ""Mian Haji Sahib"", ""Bann Na Mohra"", ""Sandasar"", ""MacDonald Airfield"", ""Australia"", ""Federalism"", ""Port Blair""]","[""Culberson County-Allamoore Independent School District"", ""Pine Springs, Texas""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/036_2hop__341305_332933
37,2hop__731228_609866,What district is the headquarter of Julia's House located?,"[""East Dorset""]",East Dorset,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Julia's House"", ""Julia Irwin"", ""Mount Meigs Campus"", ""Pegangsaan, Menteng"", ""Alamnagar"", ""Port Blair"", ""Buckingham Palace"", ""Nizampatnam mandal"", ""Majura Training Area"", ""Kiri Territory"", ""Minsk Region"", ""Australia"", ""Corfe Mullen"", ""Ammerud"", ""Dunbar Hospital""]","[""Julia's House"", ""Corfe Mullen""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/037_2hop__731228_609866
38,2hop__693444_220151,Who is the spouse of Young Man Luther's author?,"[""Joan Erikson""]",Joan Erikson,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Margaret Blair Young"", ""Sonnet 110"", ""The Dream Life of Balso Snell"", ""The Emperor's Children"", ""Young Man Luther"", ""Young Man Lake"", ""Christel Khalil"", ""Life at the Top"", ""List of As the World Turns characters"", ""Portrait of a Young Englishman"", ""A Sinless Season"", ""Dexter King"", ""The Key to the Golden Firebird"", ""Protestantism"", ""Soul Fixin' Man""]","[""Young Man Luther"", ""Erikson's stages of psychosocial development""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/038_2hop__693444_220151
39,2hop__235471_565925,What record label did the performer of The Place and the Time belong to?,"[""Columbia Records""]",Sundazed Records,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1,"[""It's What's Happenin'"", ""The Place and the Time"", ""Immanu El"", ""Great Grape"", ""Jazz Contemporary"", ""First Light (Freddie Hubbard album)"", ""Foolin' Myself"", ""Soundsigns"", ""More Blues and the Abstract Truth"", ""The Main Attraction (album)"", ""The Jazz Skyline"", ""Groovin' with Golson"", ""Crystal (Ahmad Jamal album)"", ""Plenty, Plenty Soul"", ""Something Personal""]","[""The Place and the Time"", ""Great Grape""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/039_2hop__235471_565925
40,2hop__310456_846599,Who is the child of the person who followed Tihomir of Serbia?,"[""Saint Sava""]",Stracimir Zavidović,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Krešimir Čuljak"", ""Audrey Rose (novel)"", ""Boris Tadić"", ""Stracimir Zavidović"", ""Milena Reljin"", ""The Handmaid's Tale (TV series)"", ""Andrićev Venac"", ""Donje Crniljevo"", ""Music of the Old Serbia"", ""Kovilje"", ""Banjevac"", ""Jabukovac, Negotin"", ""Baljev Dol"", ""Saint Sava"", ""Donja Borina""]","[""Stracimir Zavidović"", ""Saint Sava""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/040_2hop__310456_846599
41,2hop__335418_279684,What team was Anna Benson's husband on?,"[""Pittsburgh Pirates"", ""Orioles"", ""Pirates"", ""Baltimore Orioles"", ""New York Mets"", ""Mets""]",Major League Baseball,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""History of the New Orleans Saints"", ""Wes Schulmerich"", ""Robert Guillaume"", ""Anna Benson"", ""Jenny Benson"", ""Bennigsen Beavers"", ""Arena Football League"", ""Raleigh, North Carolina"", ""Vermont Lady Voltage"", ""Catherine Jagiellon"", ""Philip III of Spain"", ""Benson Junction, Florida"", ""Gale Benson"", ""Sacramento Kings"", ""Alvin and the Chipmunks: The Road Chip""]","[""Anna Benson"", ""Kris Benson""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/041_2hop__335418_279684
42,2hop__191125_781346,What place does the administrative territorial entity that Juba is located in share a border with?,"[""Eastern Equatoria""]","Central Equatoria shares a border with Uganda, Democratic Republic of the Congo, and Sudan",0,0,0.142857,0.142857,0.0,0.142857,0.083333,0.0,0.0,0.0,0.333333,1,"[""Cyprus Popular Bank"", ""Geography of the United States"", ""The Citizen (South Sudan)"", ""Chelyabinsk"", ""Virginia, Lempira"", ""Gmina Włodawa"", ""States of Nigeria"", ""Notogawa, Shiga"", ""Federalism"", ""Swan Miara"", ""Canada–United States border"", ""Canada–United States border"", ""Krasnovishersky District"", ""Oak Lawn, Illinois"", ""Australia""]","[""Badigeru Swamp"", ""The Citizen (South Sudan)""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/042_2hop__191125_781346
43,2hop__475070_532404,Where was the spouse of Frances Tupper born?,"[""Amherst""]","Easton, Massachusetts",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Frances Tupper"", ""Anselm Tupper"", ""Arthur Rupert Dickey"", ""Frances Ingram"", ""Mok Kwai-lan"", ""Margareta von Ascheberg"", ""Alexandre de Lesseps"", ""Magalie Pottier"", ""Birth certificate"", ""Gilbert du Motier, Marquis de Lafayette"", ""Giovanni Cifolelli"", ""Love's Long Journey"", ""Dupland"", ""Athanasius of Alexandria"", ""A Prisoner of Birth""]","[""Frances Tupper"", ""Arthur Rupert Dickey""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/043_2hop__475070_532404
44,2hop__700093_455653,Who founded the political party of Dimuthu Bandara Abayakoon?,"[""Rohana Wijeweera""]",Janatha Vimukthi Peramuna,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Dimuthu Bandara Abayakoon"", ""Shiromaniam Madhavan"", ""Party for the Netherlands"", ""Confederation of Regions Party of Canada"", ""Basotho National Party"", ""Independent Turkey Party"", ""UNO-96 Alliance"", ""Congress of the New Right"", ""Islamic Iran Solidarity Party"", ""Political party"", ""United States Marijuana Party"", ""Ar-Namys"", ""Green Party of Tennessee"", ""Chengara Surendran"", ""Pirate Party (Belgium)""]","[""Rohana Wijeweera"", ""Dimuthu Bandara Abayakoon""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/044_2hop__700093_455653
45,2hop__512773_346751,Bancroft's county borders what county?,"[""Haliburton County""]",Renfrew County and Haliburton County,0,1,0.571429,0.571429,0.4,0.571429,0.4,0.25,0.0,0.0,0.869565,1,"[""North Hastings High School"", ""York River (Ontario)"", ""Gmina Włodawa"", ""Geography of the United States"", ""Krasnovishersky District"", ""Oak Lawn, Illinois"", ""Swan Miara"", ""Minsk Region"", ""Canada–United States border"", ""Canada–United States border"", ""Berhale (woreda)"", ""Australia""]","[""York River (Ontario)"", ""North Hastings High School""]",12,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/045_2hop__512773_346751
46,2hop__411091_625230,In which county is Mark Dismore's birthplace located?,"[""Hancock County""]",Hancock County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Essex County Park Commission Administration Building"", ""Mark Dismore"", ""Sant Martí d'Empúries"", ""States of Nigeria"", ""Greenfield, Indiana"", ""Birth certificate"", ""Dunbar Hospital"", ""Federalism"", ""Australia Day"", ""Tumaraa"", ""British nationality law"", ""Minsk Region"", ""Italian Eritrea"", ""Eritrea"", ""Pangi Territory""]","[""Greenfield, Indiana"", ""Mark Dismore""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/046_2hop__411091_625230
47,2hop__423972_540249,Who was the sibling of Nannina de' Medici?,"[""Giuliano de' Medici""]",Lorenzo de' Medici,0,0,0.666667,0.666667,0.5,0.666667,0.666667,0.5,0.0,0.0,0.666667,1,"[""Nannina de' Medici"", ""Gian Giacomo Medici"", ""Garzia de' Medici"", ""Pietro de' Medici"", ""Vasari Corridor"", ""Margherita de' Medici"", ""Paul Phélypeaux de Pontchartrain"", ""Medici Fountain"", ""The Age of the Medici"", ""Giovanni di Bicci de' Medici"", ""Maria Maddalena de' Medici"", ""Giuliano de' Medici"", ""Pope Clement VII"", ""Hôtel de Soissons"", ""James III of Cyprus""]","[""Giuliano de' Medici"", ""Nannina de' Medici""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/047_2hop__423972_540249
48,2hop__455158_247871,What county is the NRHEG High School located in?,"[""Waseca County"", ""Waseca County, Minnesota""]",Waseca County,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""NRHEG High School"", ""New Richland, Minnesota"", ""Mount View High School (Maine)"", ""Ashland Community High School"", ""Hörnli"", ""Tumaraa"", ""Taputapuatea"", ""Krasnovishersky District"", ""Pak Tam Chung"", ""Moorea-Maiao"", ""Pangi Territory"", ""List of territorial entities where English is an official language"", ""Saulkrasti Municipality"", ""Australia"", ""Pettai, Karaikal""]","[""NRHEG High School"", ""New Richland, Minnesota""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/048_2hop__455158_247871
49,2hop__189094_612080,What league does the team that occupies the Rabat Ajax Football Ground belong to?,"[""Maltese Premier League""]",Maltese Premier League,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,"[""Rabat Ajax Football Ground"", ""Abderrahim Achchakir"", ""Malcolm Licari"", ""Arlind Rustemi"", ""Bisley F.C."", ""Regillio Simons"", ""Nwankwo Kanu"", ""Silvio Vella"", ""2015 AFL Grand Final"", ""Dudley Road"", ""Whitefield Park"", ""Kynoch Park"", ""Railways Ground"", ""Mosset Park"", ""Bantu Mzwakali""]","[""Malcolm Licari"", ""Rabat Ajax Football Ground""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/049_2hop__189094_612080
50,2hop__765678_310556,Who was married to the star of No Escape?,"[""John Profumo""]",John Profumo,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""No Escape (1936 film)"", ""Escape from L.A."", ""Dumbledore's Army"", ""French Connection II"", ""Scooby-Doo! The Mystery Begins"", ""List of The Young and the Restless cast members"", ""Can't Pay? We'll Take It Away!"", ""Tim Credeur"", ""National Commission for Scheduled Castes"", ""Casablanca (film)"", ""Saturday Night Live (season 5)"", ""Han dynasty"", ""François Leterrier"", ""Ex on the Beach (British TV series)"", ""David Profumo""]","[""David Profumo"", ""No Escape (1936 film)""]",15,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/musique_sparse_rag_qwen_api_20260520_095044_sparse_rag_qwen-plus_tok1200_n50_musique_qwen_tok1200_n50/runs/050_2hop__765678_310556
